,id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,new_sum_loans,new_div_loans,exist_NY,grade_cat
811,,,24000,24000,24000, 36 months,16.91,854.6,C,C5,Env Safety Director,9 years,MORTGAGE,125000,Verified,Dec-18,Current,n,,,credit_card,Credit card refinancing,881xx,NM,46.52,0,Jul-06,1,68.0,,11,0,21178,87.9,20,w,23483.6,23483.6,989.88,989.88,516.4,473.48,0,0,0,Feb-19,1023.7,Mar-19,Feb-19,0,,1,Joint App,187000.0,36.29,Verified,0,0,352198,1,6,2,3,4.0,107061,79.0,0,1,17020,78,24100,1,0,1,5,32018,2922.0,87.9,0,0,133.0,149,17,4,1,17.0,,4.0,,0,3,3,3,4,13,3,5,3,11,0.0,0,0,2,95.0,66.7,0,0,469692,130456,24100,180916,126077.0,Nov-07,1.0,0.0,9.0,56.6,3.0,8.0,0.0,0.0,,N,48000,1419.2785334121822,False,2
812,,,12000,12000,12000, 36 months,6.46,367.57,A,A1,management ,7 years,MORTGAGE,50000,Not Verified,Dec-18,Current,n,,,credit_card,Credit card refinancing,480xx,MI,20.81,0,Jan-07,0,,,13,0,20227,44.2,28,w,11392.43,11392.43,728.68,728.68,607.57,121.11,0,0,0,Feb-19,367.57,Mar-19,Feb-19,0,,1,Joint App,70000.0,16.08,,0,0,151483,4,2,2,2,2.0,20701,97.0,2,3,14632,61,45800,2,1,3,6,12624,13057.0,57.6,0,0,76.0,143,3,2,2,5.0,,2.0,,0,2,3,7,12,5,10,19,3,13,0.0,0,0,5,100.0,28.6,0,0,179487,40928,30800,21254,23738.0,Apr-07,0.0,1.0,6.0,59.4,0.0,11.0,0.0,0.0,,N,24000,1857.5851393188855,False,0
813,,,10000,10000,10000, 36 months,6.46,306.31,A,A1,Firefighter ,10+ years,MORTGAGE,105000,Source Verified,Dec-18,Current,n,,,credit_card,Credit card refinancing,174xx,PA,15.58,0,Dec-02,2,,56.0,11,1,12282,33.6,24,w,9747.52,9747.52,300.93,300.93,252.48,48.45,0,0,0,Feb-19,306.31,Mar-19,Feb-19,0,,1,Individual,,,,0,0,132853,2,2,2,4,5.0,34853,86.0,4,7,4158,61,36600,3,4,4,11,12078,22094.0,35.0,0,0,160.0,192,2,2,1,2.0,,2.0,,1,5,7,6,8,11,8,12,7,10,0.0,0,0,6,95.7,0.0,1,0,187909,47135,34000,40605,,,,,,,,,,,,N,20000,1547.9876160990711,False,0
814,,,38800,38800,38800, 60 months,11.8,859.17,B,B4,Business Development ,1 year,MORTGAGE,120000,Verified,Dec-18,Current,n,,,debt_consolidation,Debt consolidation,704xx,LA,17.21,0,Nov-01,1,,,6,0,31106,70.7,11,w,37840.03,37840.03,1680.19,1680.19,959.97,720.22,0,0,0,Feb-19,859.17,Mar-19,Feb-19,0,,1,Joint App,168000.0,23.89,Verified,0,0,319064,0,2,0,0,34.0,31335,51.0,0,0,11595,59,44000,0,0,1,0,53177,12894.0,70.7,0,0,162.0,205,40,34,3,40.0,,1.0,,0,3,3,3,4,4,3,4,3,6,0.0,0,0,0,100.0,33.3,0,0,380625,62441,44000,61125,66064.0,Nov-01,1.0,3.0,9.0,68.5,2.0,10.0,0.0,0.0,,N,77600,3288.1355932203387,False,1
815,,,30000,30000,30000, 60 months,13.56,691.23,C,C1,Flight Attendant,5 years,RENT,55000,Source Verified,Dec-18,Current,n,,,debt_consolidation,Debt consolidation,303xx,GA,13.35,0,Nov-99,0,,,10,0,22034,70.8,16,w,29291.56,29291.56,1348.56,1348.56,708.44,640.12,0,0,0,Feb-19,691.23,Mar-19,Feb-19,0,,1,Individual,,,,0,0,44116,0,8,0,0,54.0,22082,100.0,0,0,21947,83,31100,0,1,0,0,4412,8053.0,73.2,0,0,160.0,229,84,54,0,84.0,,,,0,1,2,1,2,13,2,3,2,10,0.0,0,0,0,100.0,0.0,0,0,53100,44116,30000,22000,,,,,,,,,,,,N,60000,2212.3893805309735,False,2
816,,,40000,40000,40000, 36 months,11.31,1315.43,B,B3,Surgical Technologist,10+ years,MORTGAGE,122000,Verified,Dec-18,Current,n,,,debt_consolidation,Debt consolidation,077xx,NJ,13.99,0,Oct-05,0,48.0,,13,0,39522,64.9,23,w,38114.3,38114.3,2593.16,2593.16,1885.7,707.46,0,0,0,Feb-19,1315.43,Mar-19,Feb-19,0,48.0,1,Individual,,,,0,0,43079,0,1,0,0,65.0,3557,36.0,0,5,11817,61,64500,0,1,0,5,3314,12450.0,74.3,0,0,141.0,158,20,20,0,20.0,50.0,20.0,48.0,4,8,10,9,13,4,12,19,10,13,0.0,0,0,0,81.3,44.4,0,0,74500,43079,48500,10000,,,,,,,,,,,,N,80000,3536.6931918656055,False,1
817,,,3500,3500,3500, 36 months,11.31,115.11,B,B3,,,OWN,34500,Not Verified,Dec-18,Current,n,,,credit_card,Credit card refinancing,481xx,MI,28.8,0,Aug-03,1,,,18,0,25932,42.4,34,w,3334.98,3334.98,226.92,226.92,165.02,61.9,0,0,0,Feb-19,115.11,Mar-19,Feb-19,0,,1,Individual,,,,0,0,25932,0,0,0,0,43.0,0,,1,5,7596,42,61200,0,0,1,5,1525,12810.0,64.3,0,0,43.0,184,10,10,0,21.0,,4.0,,0,7,11,8,18,1,18,33,11,18,0.0,0,0,1,100.0,75.0,0,0,61200,25932,35900,0,,,,,,,,,,,,N,7000,309.4606542882405,False,1
818,,,40000,40000,40000, 60 months,11.8,885.75,B,B4,,< 1 year,RENT,214644,Verified,Dec-18,Current,n,,,debt_consolidation,Debt consolidation,946xx,CA,17.1,0,Aug-99,0,,,17,0,209074,94.2,25,w,39507.57,39507.57,859.54,859.54,492.43,367.11,0,0,0,Feb-19,898.87,Mar-19,Feb-19,0,,1,Individual,,,,0,0,705592,1,2,1,1,6.0,17604,85.0,1,2,23740,93,226500,3,0,2,3,41505,3551.0,95.5,0,0,64.0,232,12,6,4,12.0,,2.0,,0,9,13,9,10,4,14,17,13,17,0.0,0,0,2,100.0,88.9,0,0,805801,226678,79400,20771,,,,,,,,,,,,N,80000,3389.830508474576,False,1
819,,,15000,15000,15000, 60 months,11.8,332.16,B,B4,Clinical dietitian ,1 year,OWN,62000,Source Verified,Dec-18,Current,n,,,credit_card,Credit card refinancing,797xx,TX,19.92,0,Aug-10,0,,,14,0,18074,30.4,15,w,14628.86,14628.86,649.57,649.57,371.14,278.43,0,0,0,Feb-19,332.16,Mar-19,Feb-19,0,,1,Individual,,,,0,0,57620,1,8,0,0,27.0,39546,69.0,2,4,5580,50,59400,0,0,0,4,4116,41326.0,30.4,0,0,100.0,32,5,5,0,5.0,,18.0,,0,6,6,6,6,9,6,6,6,14,0.0,0,0,2,100.0,0.0,0,0,116399,57620,59400,56999,,,,,,,,,,,,N,30000,1271.186440677966,False,1
820,,,2800,2800,2800, 36 months,6.46,85.77,A,A1,Clerk,10+ years,MORTGAGE,40000,Source Verified,Dec-18,Current,n,,,debt_consolidation,Debt consolidation,254xx,WV,7.38,0,Mar-03,1,,81.0,10,1,2711,23.0,13,w,2658.23,2658.23,170.03,170.03,141.77,28.26,0,0,0,Feb-19,85.77,Mar-19,Feb-19,0,,1,Individual,,,,0,0,45947,1,0,0,0,127.0,0,,3,3,314,23,11800,0,0,1,3,5105,1186.0,20.9,0,0,127.0,129,2,2,2,25.0,,2.0,,0,1,7,2,3,1,9,10,7,9,0.0,0,0,3,100.0,0.0,1,0,145300,2711,1500,0,,,,,,,,,,,,N,5600,433.43653250773997,False,0
821,,,7000,7000,7000, 36 months,6.46,214.42,A,A1,,< 1 year,OWN,25000,Not Verified,Dec-18,Current,n,,,debt_consolidation,Debt consolidation,342xx,FL,11.91,0,Jul-91,0,,,9,0,6948,8.5,11,w,6645.58,6645.58,425.07,425.07,354.42,70.65,0,0,0,Feb-19,214.42,Mar-19,Feb-19,0,,1,Individual,,,,0,0,6948,0,0,1,1,12.0,0,,0,0,2506,9,129200,0,0,3,1,772,122252.0,8.5,0,0,36.0,329,34,12,0,34.0,,12.0,,0,6,6,9,9,2,9,9,6,9,0.0,0,0,1,100.0,0.0,0,0,129200,6948,129200,0,,,,,,,,,,,,N,14000,1083.59133126935,False,0
822,,,25000,25000,25000, 36 months,7.56,778.35,A,A3,,< 1 year,RENT,100000,Not Verified,Dec-18,Current,n,,,debt_consolidation,Debt consolidation,112xx,NY,3.38,1,Dec-02,0,11.0,,6,0,11294,27.9,13,w,23754.39,23754.39,1540.95,1540.95,1245.61,295.34,0,0,0,Feb-19,778.35,Mar-19,Feb-19,0,11.0,1,Individual,,,,0,0,11294,0,0,0,0,185.0,0,,0,0,6016,28,40500,0,0,0,0,1882,21406.0,34.5,1,0,192.0,83,29,29,0,29.0,,,,1,2,2,4,6,3,6,8,2,6,0.0,0,1,0,100.0,25.0,0,0,40500,11294,32700,0,,,,,,,,,,,,N,50000,3306.878306878307,True,0
823,,,20000,20000,20000, 60 months,11.8,442.88,B,B4,Escrow officer,10+ years,MORTGAGE,48400,Not Verified,Dec-18,Current,n,,,credit_card,Credit card refinancing,856xx,AZ,31.71,0,Nov-04,0,,,15,0,23853,33.6,22,w,19505.15,19505.15,866.09,866.09,494.85,371.24,0,0,0,Feb-19,442.88,Mar-19,Feb-19,0,,1,Individual,,,,0,0,162970,1,2,0,1,17.0,24175,79.0,1,2,8592,47,70900,0,0,0,3,10865,30459.0,43.3,0,0,96.0,169,5,5,1,5.0,,17.0,,0,6,8,8,11,5,12,16,8,15,0.0,0,0,1,100.0,12.5,0,0,237092,48028,53700,30500,,,,,,,,,,,,N,40000,1694.915254237288,False,1
824,,,36000,36000,36000, 60 months,12.98,818.75,B,B5,Senior Accounting,6 years,MORTGAGE,190000,Not Verified,Dec-18,Current,n,,,debt_consolidation,Debt consolidation,560xx,MN,12.11,0,Oct-99,2,,,15,0,7746,14.4,28,w,35136.66,35136.66,1598.56,1598.56,863.34,735.22,0,0,0,Feb-19,818.75,Mar-19,Feb-19,0,,1,Individual,,,,0,0,155393,3,3,3,3,3.0,64008,90.0,4,10,2528,43,53800,1,0,3,13,10360,17951.0,18.4,0,0,185.0,230,4,3,1,10.0,,3.0,,0,3,6,3,8,5,11,22,6,15,0.0,0,0,7,100.0,0.0,0,0,221502,71754,22000,70764,,,,,,,,,,,,N,72000,2773.497688751926,False,1
825,,,10000,10000,10000, 36 months,17.97,361.38,D,D1,test technician,5 years,RENT,50000,Source Verified,Dec-18,Current,n,,,debt_consolidation,Debt consolidation,923xx,CA,13.99,0,Mar-13,3,52.0,,6,0,1285,20.7,7,w,9573.57,9573.57,707.78,707.78,426.43,281.35,0,0,0,Feb-19,361.38,Mar-19,Feb-19,0,,1,Individual,,,,0,2458,18288,1,1,0,0,29.0,17003,68.0,3,3,1032,58,6200,1,0,4,3,3048,4865.0,17.5,0,0,29.0,69,1,1,0,7.0,52.0,1.0,52.0,0,2,3,4,5,1,5,6,3,6,0.0,0,0,3,85.7,0.0,0,0,31401,18288,5900,25201,,,,,,,,,,,,N,20000,556.4830272676684,False,3
826,,,40000,40000,40000, 60 months,18.94,1036.31,D,D2,Nurse Anesthetist,7 years,MORTGAGE,225000,Source Verified,Dec-18,Current,n,,,home_improvement,Home improvement,537xx,WI,18.66,0,Aug-02,3,,,15,0,68095,63.0,59,w,39183.65,39183.65,2009.49,2009.49,816.35,1193.14,0,0,0,Feb-19,1036.31,Mar-19,Feb-19,0,,1,Individual,,,,0,0,744593,2,7,0,0,26.0,396251,81.0,2,2,25811,74,87500,1,0,6,3,49640,13442.0,71.1,0,0,196.0,162,0,0,2,0.0,,1.0,,0,4,5,5,8,43,7,14,5,15,0.0,0,0,3,98.3,40.0,0,0,788485,464346,46500,418585,,,,,,,,,,,,N,80000,2111.9324181626184,False,3
827,,,11000,11000,11000, 60 months,16.91,272.85,C,C5,A/V Production Specialist,3 years,MORTGAGE,86000,Not Verified,Dec-18,Current,n,,,credit_card,Credit card refinancing,211xx,MD,24.3,0,Oct-03,0,,,18,0,31871,51.4,26,w,10882.15,10882.15,334.86,334.86,117.85,217.01,0,0,0,Feb-19,350.36,Mar-19,Feb-19,0,,1,Individual,,,,0,0,286932,1,9,1,2,4.0,40029,66.0,0,0,7006,59,62000,1,3,1,2,15941,4915.0,77.1,0,0,182.0,144,27,4,1,53.0,,0.0,,0,3,4,3,7,13,8,12,4,18,0.0,0,0,1,100.0,100.0,0,0,357620,71900,21500,60675,,,,,,,,,,,,N,22000,650.5026611472501,False,2
828,,,11000,11000,11000, 36 months,6.46,336.94,A,A1,School Readiness Teacher,3 years,ANY,45000,Not Verified,Dec-18,Current,n,,,credit_card,Credit card refinancing,553xx,MN,21.68,0,Aug-10,0,,,5,0,11821,78.8,24,w,10443.06,10443.06,667.96,667.96,556.94,111.02,0,0,0,Feb-19,336.94,Mar-19,Feb-19,0,,1,Individual,,,,0,0,91997,0,3,0,1,15.0,80176,89.0,0,0,10863,86,15000,1,0,0,1,18399,1137.0,90.5,0,0,100.0,82,37,15,0,38.0,,15.0,,0,1,2,1,3,19,2,5,2,5,0.0,0,0,0,100.0,100.0,0,0,100770,91997,12000,85770,,,,,,,,,,,,N,22000,1702.7863777089783,False,0
829,,,29050,29050,29050, 36 months,10.33,941.87,B,B1,Executive Casino Host,< 1 year,MORTGAGE,68000,Source Verified,Dec-18,Fully Paid,n,,,home_improvement,Home improvement,605xx,IL,23.65,0,Jan-09,0,38.0,,17,0,2252,3.1,35,w,0.0,0.0,29275.06208,29275.06,29050.0,225.06,0,0,0,Feb-19,29300.07,,Jan-19,0,,1,Individual,,,,0,0,227183,3,3,0,1,16.0,18531,39.0,4,5,1463,17,72600,1,0,2,7,13364,68267.0,3.0,0,0,114.0,119,3,1,2,3.0,,3.0,38.0,0,3,4,10,17,8,12,25,4,17,0.0,0,0,5,97.1,0.0,0,0,326611,20783,70400,47611,,,,,,,,,,,,N,58100,2812.197483059051,False,1
830,,,20000,20000,20000, 36 months,25.34,798.8,E,E3,Glazier,7 years,MORTGAGE,50000,Not Verified,Dec-18,Current,n,,,debt_consolidation,Debt consolidation,731xx,OK,22.32,0,Jun-98,0,,,7,0,13281,45.0,17,w,19239.12,19239.12,1555.37,1555.37,760.88,794.49,0,0,0,Feb-19,798.8,Mar-19,Feb-19,0,,1,Joint App,66800.0,18.84,Not Verified,0,477,54882,0,2,0,1,24.0,11637,42.0,0,0,8384,44,29500,0,2,1,1,7840,8619.0,60.6,0,0,145.0,86,27,24,1,27.0,,6.0,,0,3,3,3,3,8,4,7,3,7,0.0,0,0,0,100.0,66.7,0,0,92059,24918,21900,27559,13551.0,Aug-12,0.0,1.0,6.0,84.1,1.0,4.0,0.0,0.0,,N,40000,789.2659826361484,False,4
831,,,10000,10000,10000, 36 months,11.31,328.86,B,B3,Director of Financial Aid -Retention,3 years,RENT,75000,Not Verified,Dec-18,Current,n,,,credit_card,Credit card refinancing,112xx,NY,8.16,0,Jun-05,0,,,8,0,9597,98.9,26,w,9528.57,9528.57,648.3,648.3,471.43,176.87,0,0,0,Feb-19,328.86,Mar-19,Feb-19,0,,1,Individual,,,,0,0,71153,0,2,0,0,30.0,61556,4.0,1,2,2460,65,9700,0,0,1,2,8894,12.0,99.8,0,0,162.0,144,12,12,0,16.0,,12.0,,0,4,6,4,4,20,6,6,6,8,0.0,0,0,1,100.0,100.0,0,0,67771,71153,7200,58071,,,,,,,,,,,,N,20000,884.1732979664014,True,1
832,,,18000,18000,18000, 36 months,26.31,728.21,E,E4,Store manager,7 years,MORTGAGE,98000,Verified,Dec-18,Current,n,,,debt_consolidation,Debt consolidation,060xx,CT,21.49,0,Nov-95,1,,,11,0,13055,81.6,26,f,17325.57,17325.57,1416.96,1416.96,674.43,742.53,0,0,0,Feb-19,728.21,Mar-19,Feb-19,0,,1,Individual,,,,0,0,258342,1,7,1,3,3.0,48154,77.0,0,1,13055,78,21000,4,5,3,5,25834,2945.0,81.6,0,0,277.0,266,23,3,2,23.0,,0.0,,4,1,1,2,5,15,3,9,1,11,0.0,0,0,1,83.3,100.0,0,0,285147,61209,16000,62747,,,,,,,,,,,,N,36000,684.1505131128848,False,4
833,,,40000,40000,40000, 60 months,8.19,814.7,A,A4,Director of Operations,3 years,MORTGAGE,110000,Not Verified,Dec-18,Current,n,,,debt_consolidation,Debt consolidation,303xx,GA,19.08,0,Mar-05,0,,,9,0,41120,59.5,29,w,38912.9,38912.9,1476.43,1476.43,1087.1,389.33,0,0,0,Feb-19,689.03,Mar-19,Feb-19,0,,1,Individual,,,,0,0,301131,0,4,1,2,11.0,21845,47.0,0,0,24738,54,69100,1,0,4,2,33459,23980.0,63.2,0,0,128.0,165,31,11,2,31.0,,7.0,,0,3,3,3,9,11,4,16,3,9,0.0,0,0,1,100.0,33.3,0,0,362664,62965,65100,46564,,,,,,,,,,,,N,80000,4884.004884004884,False,0
834,,,15500,15500,15500, 36 months,7.02,478.74,A,A2,Deputy Sheriff,5 years,MORTGAGE,50000,Not Verified,Dec-18,Current,n,,,debt_consolidation,Debt consolidation,301xx,GA,20.36,0,May-02,1,41.0,,12,0,13715,38.0,19,w,14721.6,14721.6,948.41,948.41,778.4,170.01,0,0,0,Feb-19,478.74,Mar-19,Feb-19,0,41.0,1,Individual,,,,0,0,209079,3,1,1,1,11.0,30450,89.0,3,5,6416,63,36100,0,0,2,6,17423,9142.0,52.6,0,0,95.0,83,1,1,1,4.0,41.0,1.0,41.0,0,3,5,6,7,6,10,11,5,12,0.0,0,0,4,94.7,0.0,0,0,251499,44165,19300,34211,,,,,,,,,,,,N,31000,2207.9772079772083,False,0
835,,,1000,1000,1000, 36 months,13.56,33.97,C,C1,Customer service ,1 year,RENT,42140,Source Verified,Dec-18,Fully Paid,n,,,moving,Moving and relocation,370xx,TN,24.18,0,Mar-03,2,29.0,,7,0,398,5.8,14,f,0.0,0.0,1007.533333,1007.53,1000.0,7.53,0,0,0,Jan-19,1008.66,,Feb-19,0,29.0,1,Individual,,,,0,0,43629,0,3,1,2,9.0,43231,88.0,0,1,327,78,6900,5,1,5,3,6233,1173.0,21.8,0,0,189.0,83,23,9,0,31.0,,0.0,,3,1,2,1,1,10,4,4,2,7,0.0,0,0,1,71.4,0.0,0,0,56274,43629,1500,49374,,,,,,,,,,,,N,2000,73.74631268436578,False,2
836,,,1000,1000,1000, 36 months,23.4,38.92,E,E1,Unix System Engineer,2 years,MORTGAGE,115000,Not Verified,Dec-18,Current,n,,,debt_consolidation,Debt consolidation,320xx,FL,20.53,0,Apr-07,1,45.0,,11,0,20369,82.1,20,w,960.78,960.78,75.89,75.89,39.22,36.67,0,0,0,Feb-19,38.92,Mar-19,Feb-19,0,,1,Individual,,,,0,0,271049,1,4,2,3,4.0,37643,59.0,1,1,5335,66,24800,2,6,2,4,24641,218.0,98.8,0,0,140.0,134,7,4,1,7.0,,4.0,45.0,0,4,5,4,5,7,6,12,5,11,0.0,0,0,3,90.0,100.0,0,0,317523,58012,18200,63769,,,,,,,,,,,,N,2000,42.73504273504274,False,4
837,,,12500,12500,12500, 36 months,14.47,430.08,C,C2,asst manager service tech,1 year,MORTGAGE,120000,Source Verified,Dec-18,Current,n,,,debt_consolidation,Debt consolidation,317xx,GA,4.28,0,May-93,1,47.0,,8,0,9569,59.1,12,w,12220.64,12220.64,465.26,465.26,279.36,185.9,0,0,0,Feb-19,480.33,Mar-19,Feb-19,0,47.0,1,Individual,,,,0,0,12296,0,1,0,0,83.0,2727,48.0,0,3,3375,56,16200,2,0,2,3,1537,1168.0,88.8,0,0,83.0,307,20,20,0,20.0,47.0,1.0,47.0,2,5,6,5,7,1,7,11,6,8,0.0,0,0,0,83.3,100.0,0,0,21837,12296,10400,5637,,,,,,,,,,,,N,25000,863.8562543192812,False,2
838,,,1000,1000,1000, 36 months,10.33,32.43,B,B1,Technician,10+ years,MORTGAGE,89000,Not Verified,Dec-18,Current,n,,,medical,Medical expenses,243xx,VA,34.52,0,Sep-01,1,,,13,0,19882,56.5,30,f,952.15,952.15,64.0,64.0,47.85,16.15,0,0,0,Feb-19,32.43,Mar-19,Feb-19,0,,1,Individual,,,,0,0,123025,1,7,3,4,3.0,49094,59.0,0,0,6821,59,35200,5,2,3,4,9463,8952.0,62.7,0,0,183.0,207,43,3,2,44.0,,3.0,,0,3,5,3,4,19,5,9,5,13,0.0,0,0,3,100.0,0.0,0,0,195388,68976,24000,82688,,,,,,,,,,,,N,2000,96.80542110358179,False,1
839,,,25000,25000,25000, 60 months,10.33,535.25,B,B1,LVN,4 years,RENT,82000,Not Verified,Dec-18,Current,n,,,credit_card,Credit card refinancing,920xx,CA,25.85,0,Nov-03,0,,,16,0,27799,65.3,20,w,24679.95,24679.95,520.91,520.91,320.05,200.86,0,0,0,Feb-19,542.43,Mar-19,Feb-19,0,,1,Individual,,,,0,0,74357,0,6,0,0,28.0,46558,81.0,0,0,6131,71,42600,0,1,0,0,4647,8445.0,67.6,0,0,161.0,181,25,25,0,25.0,,,,0,4,9,4,5,9,10,11,9,16,0.0,0,0,0,100.0,50.0,0,0,106487,74357,26100,63887,,,,,,,,,,,,N,50000,2420.135527589545,False,1
840,,,5000,5000,5000, 36 months,7.56,155.67,A,A3,"Director, Reinsurance",2 years,MORTGAGE,225000,Not Verified,Dec-18,Current,n,,,small_business,Business,064xx,CT,11.14,1,Oct-93,1,12.0,,18,0,176222,22.5,36,w,4750.88,4750.88,308.19,308.19,249.12,59.07,0,0,0,Feb-19,155.67,Mar-19,Feb-19,0,,1,Individual,,,,0,0,646457,0,0,0,1,13.0,0,,0,1,17318,23,276700,1,1,1,2,40404,93553.0,23.3,0,0,141.0,302,13,13,6,25.0,12.0,4.0,12.0,0,4,6,9,10,3,16,27,6,18,0.0,0,0,0,97.1,0.0,0,0,863950,176222,121900,0,,,,,,,,,,,,N,10000,661.3756613756614,False,0
841,,,35000,35000,35000, 60 months,10.72,756.11,B,B2,Administrative Assistant,8 years,MORTGAGE,25400,Not Verified,Dec-18,Current,n,,,home_improvement,Home improvement,331xx,FL,40.74,0,Jun-86,0,,,11,0,5379,10.6,33,w,34109.15,34109.15,1480.95,1480.95,890.85,590.1,0,0,0,Feb-19,756.11,Mar-19,Feb-19,0,,1,Joint App,163400.0,8.35,Not Verified,0,0,342999,3,2,3,3,2.0,29253,93.0,3,3,3089,42,50600,2,0,3,7,34300,36034.0,11.9,0,0,124.0,390,6,2,2,6.0,,2.0,,0,3,5,5,15,6,8,25,5,11,0.0,0,0,7,100.0,0.0,0,0,392432,34632,40900,31582,12257.0,Jun-86,1.0,2.0,14.0,13.1,3.0,25.0,0.0,0.0,,N,70000,3264.9253731343283,False,1
842,,,3000,3000,3000, 36 months,11.31,98.66,B,B3,Technician,6 years,RENT,47000,Not Verified,Dec-18,Current,n,,,credit_card,Credit card refinancing,371xx,TN,11.52,0,Nov-11,0,,,4,0,2786,18.6,9,w,2858.57,2858.57,194.49,194.49,141.43,53.06,0,0,0,Feb-19,98.66,Mar-19,Feb-19,0,,1,Individual,,,,0,0,21118,0,1,1,1,9.0,18332,91.0,1,1,2786,60,15000,0,2,0,2,5280,2214.0,55.7,0,0,85.0,52,9,9,0,44.0,,,,0,1,1,2,4,3,3,6,1,4,0.0,0,0,2,88.9,50.0,0,0,35079,21118,5000,20079,,,,,,,,,,,,N,6000,265.2519893899204,False,1
843,,,1500,1500,1500, 36 months,20.89,56.43,D,D4,,,RENT,45000,Not Verified,Dec-18,Current,n,,,credit_card,Credit card refinancing,207xx,MD,11.57,0,Jun-92,2,35.0,,11,0,3878,33.1,36,w,1438.84,1438.84,110.25,110.25,61.16,49.09,0,0,0,Feb-19,56.43,Mar-19,Feb-19,0,67.0,1,Individual,,,,0,0,186276,3,1,2,3,2.0,10712,100.0,3,4,1361,65,11700,2,9,4,8,16934,2106.0,57.9,0,0,125.0,318,2,2,3,2.0,67.0,2.0,35.0,1,3,4,4,6,21,9,12,4,11,0.0,0,0,5,91.4,75.0,0,0,197491,14590,5000,10754,,,,,,,,,,,,N,3000,71.80469123982766,False,3
844,,,22000,22000,22000, 60 months,11.8,487.16,B,B4,Registered Nurse ,1 year,RENT,65000,Source Verified,Dec-18,Current,n,,,credit_card,Credit card refinancing,600xx,IL,32.64,0,Aug-12,0,,,16,0,23467,66.7,19,w,21455.68,21455.68,952.69,952.69,544.32,408.37,0,0,0,Feb-19,487.16,Mar-19,Feb-19,0,,1,Individual,,,,0,0,82917,0,10,0,2,19.0,59450,75.0,1,2,7500,73,35200,3,2,0,4,5182,10707.0,66.7,0,0,76.0,76,7,7,0,7.0,,17.0,,0,5,6,5,5,12,6,7,6,16,0.0,0,0,1,100.0,60.0,0,0,114263,82917,32200,79063,,,,,,,,,,,,N,44000,1864.4067796610168,False,1
845,,,6000,6000,6000, 36 months,6.46,183.79,A,A1,,< 1 year,RENT,50000,Not Verified,Dec-18,Current,n,,,debt_consolidation,Debt consolidation,941xx,CA,8.79,0,Nov-06,0,,,18,0,4230,33.6,31,w,5696.2,5696.2,364.35,364.35,303.8,60.55,0,0,0,Feb-19,183.79,Mar-19,Feb-19,0,,1,Individual,,,,0,0,65732,1,15,0,0,25.0,61502,106.0,1,1,2490,93,12600,2,0,2,1,3652,5670.0,42.7,0,0,145.0,72,2,2,0,2.0,,2.0,,0,2,2,2,2,27,3,4,2,18,0.0,0,0,1,100.0,0.0,0,0,70902,65732,9900,58302,,,,,,,,,,,,N,12000,928.7925696594427,False,0
